season_max,include_ot,include_blocked,close_cut,dist_control,fe,cluster,trim_last,n,slope,se,p,ame_pp,ame_p,ok
2023,False,True,9,cubic,110,game_id,0,24087,0.03097569519433022,0.01658336236881711,0.061779099398756365,0.37247778594561015,0.05885113517484175,True
2023,False,True,9,cubic,110,game_id,60,23252,0.001459344350454271,0.02111730331965283,0.9449047933000183,0.0163565855864698,0.9448805214939369,True
2023,False,True,9,cubic,111,game_id,0,24087,0.03251482579885115,0.016750308883152806,0.05224034851943293,0.38892471151810826,0.04948361706973037,True
2023,False,True,9,cubic,111,game_id,60,23252,0.0032196509713594626,0.021325552167585506,0.879994485062358,0.03590755507083033,0.8798803278396607,True
2023,False,True,10,quad,000,game_id,0,24087,0.03582382212256525,0.015127751183397913,0.017880358880309588,0.44143625525097263,0.016368301704998034,True
2023,False,True,10,quad,000,game_id,60,23193,0.011846136861043001,0.01908544741167786,0.5348039375890179,0.13571372873214124,0.533262771671988,True
2023,False,True,10,quad,110,game_id,0,24087,0.037871166965840905,0.015562514413778157,0.014954197750619791,0.45086670765528136,0.013590870623691798,True
2023,False,True,10,quad,110,game_id,60,23193,0.01777750227782523,0.019643036901053387,0.36545044912455626,0.1976214373752468,0.3628428047580825,True
2023,False,True,10,quad,111,game_id,0,24087,0.0394830355604924,0.015726190709290575,0.012050748735436878,0.4675869881563319,0.0108482262567684,True
2023,False,True,10,quad,111,game_id,60,23193,0.019584625325834965,0.01983857539254234,0.32354500456139057,0.2165951040235373,0.32067934252208885,True
2023,False,True,10,cubic,000,game_id,0,24087,0.031482017720279906,0.015136306842810681,0.03753462653139561,0.38738727723286565,0.035329229830577846,True
2023,False,True,10,cubic,000,game_id,60,23193,0.010813259602099244,0.01904968331240511,0.5702830995472099,0.12429772952355152,0.568937076981431,True
2023,False,True,10,cubic,110,game_id,0,24087,0.033004785297171574,0.015582413274997433,0.034168361565440675,0.39200881152109296,0.03208132764684879,True
2023,False,True,10,cubic,110,game_id,60,23193,0.016680845698371284,0.01962082719820972,0.39523604512206134,0.18600586208682132,0.392814309468172,True
2023,False,True,10,cubic,111,game_id,0,24087,0.03460487009848969,0.01574632447901598,0.0279742378808423,0.40883683670646803,0.02607256280912984,True
2023,False,True,10,cubic,111,game_id,60,23193,0.018536307914487703,0.01981148651756447,0.34946146671909784,0.20564823774147328,0.3467440847336094,True
2023,False,True,14,quad,000,game_id,0,24087,0.028887896984747825,0.013963292986065412,0.0385605796191788,0.3511509280502615,0.03658135232253401,True
2023,False,True,14,quad,000,game_id,60,23160,0.007549208355815035,0.017486834987243467,0.6659535775714818,0.08621769108972098,0.6652469296996193,True
2023,False,True,14,quad,110,game_id,0,24087,0.030671617365165646,0.014370230115283879,0.03281120011489258,0.3601594871374724,0.030969068630815055,True
2023,False,True,14,quad,110,game_id,60,23160,0.013769073145220096,0.01804134715012514,0.44534687205081447,0.15239926065774595,0.4435553471027791,True
2023,False,True,14,quad,111,game_id,0,24087,0.03226874418603333,0.014488481366802204,0.025933917115690708,0.3769866834353457,0.024296630696681865,True
